Object ID,Class Name,Area
1587,farm,2217
1589,farm,2390
1591,background,3
1593,background,4
1595,background,1
1597,background,3
1599,background,3
1601,background,4
1603,background,3
1605,background,4
1607,background,4
1609,background,1
1611,background,3
1613,background,4
1615,background,2
1617,background,4
1619,background,2
1621,background,1
1623,background,1
1625,background,1
1627,background,4
1629,background,1
1631,background,1
1633,background,1
1635,background,1
1637,background,1
1639,background,1
1641,background,1
1643,background,1
1645,background,2
1647,background,2
1649,background,2
1651,background,2
1653,background,2
1655,background,2
1657,background,2
1659,background,2
1661,background,2
1663,background,2
1665,background,3
1667,background,3
1669,background,3
1671,background,3
1673,background,3
1675,background,4
1677,background,4
1679,background,1
1681,background,1
1683,background,1
1685,background,1
1687,background,1
1689,background,1
1691,background,1
1693,background,1
1695,background,2
1697,background,1
1699,background,2
1701,background,2
1703,background,3
1705,background,2
1707,background,3
1709,background,3
1711,background,3
1713,background,3
1715,background,4
1717,background,3
1719,background,4
1721,background,4
1723,background,3
1725,background,4
1727,background,4
1729,background,4
1731,background,4
1733,background,5
1735,background,4
1737,background,5
1739,background,5
1741,background,5
1743,background,5
1745,background,6
1747,background,5
1749,background,6
1751,background,1
1753,background,1
1755,background,2
1757,vege,15685
1759,buillding,1480
1761,buillding,191
1763,buillding,79
1765,buillding,2069
1767,buillding,1398
1769,buillding,1005
1771,buillding,6272
1773,buillding,144
1775,background,1433
1777,buillding,199
1779,buillding,66
1670,vege,1062
1672,vege,16070
1674,vege,24354
1676,vege,23315
1678,road,1227
1680,road,3
1682,road,60
1684,road,3
1686,road,1
1688,road,6
1690,road,1
1692,road,1
1694,road,2
1696,road,3
1698,road,2
1700,water,515
1702,water,76
1704,water,749
1706,water,1
1708,farm,13391
1710,farm,1432
1712,farm,1360
1714,farm,3
1716,background,5
1718,background,4
1720,background,10
1722,background,1
1724,background,1
1726,background,1
1728,background,2
1730,vege,7905
1732,vege,319
1734,vege,38211
1736,vege,2712
1738,vege,1168
1740,vege,68
1742,road,511
1744,vege,21749
1746,buillding,2
1748,buillding,60
1750,buillding,1032
1752,buillding,1515
1754,background,5191
1756,background,1659
1758,background,14629
1760,background,8318
1762,background,842
1764,background,2704
1766,background,3832
1768,background,171
1770,background,1
1772,background,1
1774,background,1
1776,road,310
1778,background,1
1780,background,1
1782,background,1
1784,background,1
1786,background,1
1788,background,1
1781,buillding,42
1783,buillding,332
1785,buillding,127
1787,buillding,60
1789,buillding,1030
1791,buillding,3684
1793,buillding,306
1795,buillding,571
1797,buillding,382
1799,buillding,1002
1801,buillding,1628
1803,buillding,1039
1805,buillding,1
1807,buillding,704
1809,background,3161
1811,background,7910
1813,background,1197
1815,background,303
1817,background,868
1819,background,33
1821,background,114
1823,background,332
1810,vege,2259
1812,vege,1249
1814,vege,3771
1816,vege,476
1818,vege,519
1820,vege,2058
1822,buillding,252
1824,buillding,2125
1826,farm,12602
1828,farm,56072
1830,farm,1
1832,farm,2
1834,farm,2
1836,farm,2
1838,farm,2
1840,farm,2
1842,vege,211
1844,vege,1006
1846,vege,2408
1848,vege,217
1850,vege,1527
1852,vege,3667
1854,vege,1073
1856,vege,2116
1858,vege,2934
1860,vege,1980
1862,vege,16
1864,vege,245
1866,vege,543
1868,vege,14
1870,vege,8
1872,buillding,379
1874,buillding,1177
1876,buillding,1929
1878,buillding,29
1880,farm,988
1882,farm,2588
1884,farm,3
1886,farm,4401
1888,farm,315
1890,farm,1
1892,farm,1
1894,farm,1
1896,farm,1629
1898,farm,1
1900,farm,1
1902,farm,4
1904,farm,1
1906,farm,740
1908,background,503
1910,background,2165
1912,background,1423
1914,background,189
1916,background,277
1918,background,459
1920,vege,47680
1922,vege,17181
1924,road,2607
1926,road,528
1928,road,7679
1930,buillding,2640
1932,buillding,376
1934,buillding,6786
1936,buillding,2617
1938,buillding,12
1940,buillding,3662
1942,buillding,2094
1944,buillding,1386
1946,buillding,1
1948,water,2670
1950,background,274
1952,background,1058
1954,background,377
1899,buillding,15813
1901,buillding,30147
1903,buillding,3003
1905,buillding,1747
1907,buillding,2559
1909,vege,96
1911,buillding,221
1913,buillding,281
1915,buillding,2465
1917,buillding,217
1919,water,925
1921,background,27
1923,background,403
1925,background,263
1927,background,60
1929,background,545
1956,background,425
1958,buillding,2239
1960,buillding,2567
1962,water,4609
1964,vege,1904
1966,vege,278
1968,vege,1810
1945,vege,83182
1947,road,1359
1949,road,6
1951,buillding,1365
1953,buillding,902
1955,buillding,2565
1957,buillding,1
1959,background,309
1961,background,3
1963,background,2413
1970,vege,258
1972,vege,303
1974,vege,110
1976,road,359
1978,buillding,280
1980,buillding,726
1982,buillding,1936
1984,buillding,145
1986,buillding,227
1988,farm,400
1990,farm,182
1992,farm,14
1994,farm,25739
1996,farm,3900
1998,farm,35450
2000,farm,3900
2002,background,1382
2004,background,12
2006,background,3
2008,background,3
2010,background,3
2012,background,3
2014,background,2
2016,background,139
2018,background,2
2020,background,1
2022,background,2
2024,background,1
2026,background,2
2028,background,1
2030,background,1
2032,background,66
2034,background,1
2036,background,4
2038,vege,16799
2040,buillding,94
2042,buillding,495
2044,buillding,6897
2046,buillding,158
2048,buillding,3218
2050,buillding,972
2052,background,2186
2054,background,18
2056,vege,470
2058,vege,539
2060,buillding,28
2062,buillding,116
2064,background,7514
2066,background,2
2068,background,356
2070,background,6927
2072,background,4383
2074,background,1
2076,background,1
2078,background,1
2080,background,1
2082,background,39
2084,background,1
2086,background,3
2088,background,1
2090,background,1
2092,background,1
2094,background,921
2096,background,2
2098,background,160
2100,background,772
2102,background,3
2104,background,1
2106,background,4
2108,background,3
2110,background,106
2053,vege,859
2055,vege,1565
2057,vege,814
2067,vege,3026
2069,vege,233
2071,vege,237
2073,vege,209
2075,vege,1314
2077,vege,326
2079,vege,5133
2081,road,1
2083,road,1
2085,road,3
2087,road,1
2089,road,1
2091,road,2
2093,road,1
2095,road,108
2097,road,3
2099,buillding,16
2101,buillding,113
2103,buillding,1
2105,buillding,1
2107,buillding,23
2109,buillding,2
2111,farm,19
2113,buillding,176
2115,background,235
2117,background,466
2119,farm,3
2121,background,284
2123,background,629
2125,background,1024
2127,background,2253
2129,background,2936
2131,background,3369
2133,background,1958
2135,background,898
2137,background,302
2139,background,1503
2141,background,824
2143,background,672
2145,background,673
2147,background,153
2149,background,43
2151,background,3
2153,background,1
2155,background,383
2157,background,73
2116,road,5
2118,buillding,694
2120,buillding,609
2122,buillding,3056
2124,buillding,47
2126,buillding,3676
2128,buillding,1040
2130,buillding,924
2132,buillding,1463
2134,road,825
2136,buillding,2903
2138,buillding,2876
2140,buillding,1459
2142,buillding,3446
2144,buillding,128
2146,buillding,4618
2148,vege,52579
2150,vege,66146
2152,buillding,17
2154,buillding,2453
2156,buillding,402
2158,buillding,154
2160,buillding,3052
2162,buillding,16
2164,buillding,24
2166,background,627
2168,background,187
2170,background,2987
2172,background,1871
2161,vege,60380
2163,vege,83136
2165,buillding,13
2167,buillding,10493
2169,buillding,2121
2171,buillding,101
2173,buillding,1976
2175,buillding,2007
2177,buillding,442
2179,buillding,2068
2181,buillding,128
2183,vege,13381
2185,vege,2168
2187,vege,286
2189,vege,2186
2191,vege,3966
2193,vege,459
2195,vege,45
2197,buillding,41
2199,buillding,63
2201,buillding,243
2203,buillding,15
2205,buillding,48
2207,buillding,1463
2209,buillding,1349
2211,buillding,818
2213,buillding,447
2215,buillding,512
2217,water,10722
2219,water,1385
2221,farm,345
2223,farm,7400
2225,background,58
2227,background,2104
2229,background,274
2231,background,340
2233,background,1
2235,background,1
2237,background,1
2239,vege,17436
2241,vege,13106
2243,vege,476
2245,vege,39708
2247,road,638
2249,road,550
2251,road,147
2253,road,6095
2255,buillding,2304
2257,buillding,3403
2259,buillding,13184
2261,buillding,31
2263,vege,7095
2265,vege,13582
2267,vege,9261
2269,water,558
2271,water,78302
2273,buillding,1387
2275,buillding,513
2277,buillding,2149
2279,buillding,6150
2281,water,36102
2283,water,3194
2285,buillding,1141
2287,buillding,321
2289,vege,16451
2291,vege,16784
2293,buillding,10
2295,buillding,210
2297,buillding,10
2299,buillding,1088
2301,buillding,1397
2303,buillding,1006
2305,buillding,647
2307,road,37
2309,road,10
2311,road,5
2313,road,4
2315,road,5
2317,road,4
2304,vege,17808
2319,road,4
2321,road,4
2323,road,4
2325,road,4
2327,road,3
2329,road,4
2331,road,4
2333,road,83
2335,road,1
2337,road,1
2339,buillding,43
2341,farm,140299
2343,farm,3831
2345,farm,7651
2347,buillding,1015
2349,vege,69856
2351,vege,124893
2353,vege,85846
2355,vege,3775
2357,vege,27274
2359,vege,73773
2361,buillding,2887
2363,buillding,413
2365,buillding,18
2367,buillding,1436
2369,buillding,807
2371,buillding,18674
2373,buillding,398
2375,vege,19764
2377,vege,949
2379,buillding,4122
2381,vege,33122
2383,buillding,7470
2385,background,2830
2387,background,2140
2389,background,1248
2391,background,2655
2393,background,344
2395,background,3001
2397,background,128
2390,vege,179
2392,vege,1404
2394,vege,242
2396,vege,91
2398,vege,25690
2400,vege,2742
2402,vege,398
2404,vege,8373
2406,buillding,340
2408,buillding,776
2410,buillding,476
2412,buillding,895
2414,water,568
2416,water,1328
2418,water,10
2420,farm,4936
2422,farm,1705
2424,buillding,1207
2426,buillding,52
2428,water,5209
2430,water,3
2432,water,1004
2434,water,935
2436,water,2331
2438,water,235
2440,background,495
2442,background,230
2444,background,1
2446,buillding,86
2448,buillding,135
2450,farm,78930
2452,background,126
2454,background,3903
2456,background,2552
2433,buillding,3537
2435,buillding,785
2437,buillding,2556
2439,buillding,833
2441,buillding,67
2443,farm,11710
2445,background,2627
2447,background,2067
2449,background,9
2451,background,176
2453,background,6565
2455,background,77
2457,background,809
2458,background,1324
2460,background,1000
2462,buillding,169
2464,buillding,24
2466,buillding,109
2468,buillding,42
2470,buillding,1
2472,buillding,31
2474,buillding,66
2476,buillding,147
2478,buillding,49
2480,farm,116690
2482,farm,1297
2484,farm,1651
2486,farm,2
2488,farm,377
2490,farm,8864
2492,farm,5429
2494,farm,2913
2496,background,317
2498,background,6790
2500,background,1207
2502,background,12473
2504,background,99
2506,background,560
2508,background,778
2510,background,4
2512,background,1
2514,background,124
2516,background,327
2518,background,548
2520,background,1127
2522,background,1012
2524,background,2
2526,background,1
2528,background,3487
2530,background,4
2532,background,4
2534,background,3
2536,background,3
2538,vege,96093
2540,vege,92803
2542,vege,49
2544,vege,389
2546,vege,448
2548,vege,1192
